Product Title,Product URL,Image URL,Price,_id
Pokemon TCG - Promo - 177/S-P (P) - Snorunt,https://okini.land/en/40178-pokemon-tcg-promo-177-s-p-p-snorunt-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 156,645194cbfcd985d4a2e0f5dd
Pokemon TCG - s5I - 079/070 (SR) - Bruno,https://okini.land/en/29435-pokemon-tcg-s5i-079-070-bruno-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 748,645194cbfcd985d4a2e0f5de
Pokemon TCG - s8b - LIG - Lightning Energy,https://okini.land/en/35407-pokemon-tcg-s8b-lig-lightning-energy-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 10,645194cbfcd985d4a2e0f5df
Pokemon TCG - s4 - 095/100 (U) - League Staff,https://okini.land/en/30880-pokemon-tcg-s4-095-100-u-league-staff-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 51,645194cbfcd985d4a2e0f5e0
Pokemon TCG - sA - 018/023 - Pokémon Catcher,https://okini.land/en/34469-pokemon-tcg-sa-018-023-pokemon-catcher-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f5e1
Pokemon TCG - SM12a - 068/173 (Reverse) - Tyrogue,https://okini.land/en/43884-pokemon-tcg-sm12a-068-173-reverse-tyrogue-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f5e2
Pokemon TCG - sPZ - 004/020 (Mirror) - Thundurus,https://okini.land/en/40430-pokemon-tcg-spz-004-020-mirror-thundurus-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 104,645194cbfcd985d4a2e0f5e3
Pokemon TCG - s6a - 094/069 (HR) - Umbreon VMAX,https://okini.land/en/29493-pokemon-tcg-s6a-094-069-umbreon-vmax-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,"¥ 5,727",645194cbfcd985d4a2e0f5e4
Pokemon TCG - sGI - 021/022 - Tower of Waters,https://okini.land/en/35069-pokemon-tcg-sgi-021-022-tower-of-waters-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 156,645194cbfcd985d4a2e0f5e5
Pokemon TCG - BW1 - 030/053 (U) - Boldore,https://okini.land/en/40508-pokemon-tcg-bw1-030-053-u-boldore-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f5e6
Pokemon TCG - s11a - 014/068 (R) - Entei,https://okini.land/en/37771-pokemon-tcg-s11a-014-068-r-entei.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 51,645194cbfcd985d4a2e0f5e7
Pokemon TCG - s11a - 050/068 (Parallel) (C) - Bisharp,https://okini.land/en/37831-pokemon-tcg-s11a-050-068-parallel-c-bisharp.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 104,645194cbfcd985d4a2e0f5e8
Pokemon TCG - s4 - 087/100 (C) - Whismur,https://okini.land/en/30872-pokemon-tcg-s4-087-100-c-whismur-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f5e9
Pokemon TCG - s8b - 049/184 - Jolteon,https://okini.land/en/31651-pokemon-tcg-s8b-049-184-jolteon-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 82,645194cbfcd985d4a2e0f5ea
Pokemon TCG - s3a - 073/076 (U) - Marnie,https://okini.land/en/30794-pokemon-tcg-s3a-073-076-u-marnie-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 104,645194cbfcd985d4a2e0f5eb
Pokemon TCG - SV1V - 028/078 (RR) - Magnezone ex,https://okini.land/en/42492-pokemon-tcg-sv1v-028-078-rr-magnezone-ex-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 71,645194cbfcd985d4a2e0f5ec
Pokemon TCG - s4 - 010/100 (C) - Charmander,https://okini.land/en/30805-pokemon-tcg-s4-010-100-c-charmander-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f5ed
Pokemon TCG - s4 - 038/100 (C) - Tynamo,https://okini.land/en/30828-pokemon-tcg-s4-038-100-c-tynamo-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 51,645194cbfcd985d4a2e0f5ee
Pokemon TCG - s10a - 001/071 (C) - Paras,https://okini.land/en/35256-pokemon-tcg-s10a-001-071-c-paras-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 51,645194cbfcd985d4a2e0f5ef
Pokemon TCG - s12a - 197/172 (Kira) (AR) - Ditto,https://okini.land/en/41748-pokemon-tcg-s12a-197-172-kira-ar-ditto-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 184,645194cbfcd985d4a2e0f5f0
Pokemon TCG - s8b - DAR - Darkness Energy,https://okini.land/en/35410-pokemon-tcg-s8b-dar-darkness-energy-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 10,645194cbfcd985d4a2e0f5f1
Pokemon TCG - SV2D - 009/071 (U) - Spidops,https://okini.land/en/48940-pokemon-tcg-sv2d-009-071-u-spidops-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 51,645194cbfcd985d4a2e0f5f2
Pokemon TCG - s1H - 011/060 (C) - Seaking,https://okini.land/en/30342-pokemon-tcg-s1h-011-060-c-seaking-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f5f3
Pokemon TCG - SV2P - 073/071 (AR) - Marill,https://okini.land/en/48905-pokemon-tcg-sv2p-073-071-ar-marill-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 624,645194cbfcd985d4a2e0f5f4
Pokemon TCG - s4 - 067/100 (C) - Mightyena,https://okini.land/en/30855-pokemon-tcg-s4-067-100-c-mightyena-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f5f5
Pokemon TCG - s8a-P - 004/025 - Imposter Professor Oak,https://okini.land/en/31556-pokemon-tcg-s8a-p-004-025-imposter-professor-oak-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 416,645194cbfcd985d4a2e0f5f6
Pokemon TCG - sK - 030/030 - Heat Fire Energy,https://okini.land/en/35255-pokemon-tcg-sk-030-030-heat-fire-energy-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 104,645194cbfcd985d4a2e0f5f7
Pokemon TCG - s4 - 116/100 (HR) - Bea,https://okini.land/en/29395-pokemon-tcg-s4-116-100-bea-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,"¥ 2,622",645194cbfcd985d4a2e0f5f8
Pokemon TCG - SV2P - 031/071 (C) - Gothita,https://okini.land/en/48863-pokemon-tcg-sv2p-031-071-c-gothita-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 51,645194cbfcd985d4a2e0f5f9
Pokemon TCG - s3a - 037/076 (R) - Regirock,https://okini.land/en/30763-pokemon-tcg-s3a-037-076-r-regirock-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 104,645194cbfcd985d4a2e0f5fa
Pokemon TCG - SV2P - 018/071 (C) - Luvdisc,https://okini.land/en/48850-pokemon-tcg-sv2p-018-071-c-luvdisc-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 51,645194cbfcd985d4a2e0f5fb
Pokemon TCG - s4a - 238/190 (S) - Yamper,https://okini.land/en/32499-pokemon-tcg-s4a-238-190-s-yamper-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 667,645194cbfcd985d4a2e0f5fc
Pokemon TCG - sD - 077/127 - Ursaring,https://okini.land/en/34758-pokemon-tcg-sd-077-127-ursaring-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f5fd
Pokemon TCG - s4a - 188/190 (Mirror) - Capture Energy,https://okini.land/en/32447-pokemon-tcg-s4a-188-190-mirror-capture-energy-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 156,645194cbfcd985d4a2e0f5fe
Pokemon TCG - SV2P - 069/071 (U) - Giacomo,https://okini.land/en/48901-pokemon-tcg-sv2p-069-071-u-giacomo-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 51,645194cbfcd985d4a2e0f5ff
Pokemon TCG - sLL - 003/021 - Medicham,https://okini.land/en/34643-pokemon-tcg-sll-003-021-medicham-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f600
Pokemon TCG - s4a - 151/190 (Mirror) - Corvisquire,https://okini.land/en/32378-pokemon-tcg-s4a-151-190-mirror-corvisquire-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f601
Pokemon TCG - s10P - 009/067 (C) - Dottler,https://okini.land/en/33936-pokemon-tcg-s10p-009-067-c-dottler.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 51,645194cbfcd985d4a2e0f602
Pokemon TCG - SV1a - 023/073 (R) - Gyarados,https://okini.land/en/45180-pokemon-tcg-sv1a-023-073-r-gyarados-the-pokémon-company-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f603
Pokemon TCG - SM12a - 122/173 - Acro Bike,https://okini.land/en/43977-pokemon-tcg-sm12a-122-173-acro-bike-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 156,645194cbfcd985d4a2e0f604
Pokemon TCG - s8b - 241/184 (CSR) - Rapid Strike Urshifu VMAX,https://okini.land/en/31928-pokemon-tcg-s8b-241-184-csr-rapid-strike-urshifu-vmax-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,"¥ 1,204",645194cbfcd985d4a2e0f605
Pokemon TCG - s1a - 037/070 (R) - Galarian Cursola,https://okini.land/en/30466-pokemon-tcg-s1a-037-070-r-galarian-cursola-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 104,645194cbfcd985d4a2e0f606
Pokemon TCG - SV2D - 087/071 (SR) - Tinkaton ex,https://okini.land/en/49018-pokemon-tcg-sv2d-087-071-sr-tinkaton-ex-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 782,645194cbfcd985d4a2e0f607
Pokemon TCG - s12a - 083/172 (Kira) - Absol,https://okini.land/en/41634-pokemon-tcg-s12a-083-172-kira-absol-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 122,645194cbfcd985d4a2e0f608
Pokemon TCG - SVAM - 023/023 - Professor Sada,https://okini.land/en/42598-pokemon-tcg-svam-023-023-professor-sada-the-pokémon-company-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 104,645194cbfcd985d4a2e0f609
Pokemon TCG - s8b - 229/184 (CSR) - Morpeko V-UNION,https://okini.land/en/31916-pokemon-tcg-s8b-229-184-csr-morpeko-v-union-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 624,645194cbfcd985d4a2e0f60a
Pokemon TCG - SM12a - 223/173 (UR) - Greninja & Zoroark GX,https://okini.land/en/44122-pokemon-tcg-sm12a-223-173-ur-greninja-zoroark-gx-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,"¥ 4,577",645194cbfcd985d4a2e0f60b
Pokemon TCG - s7R - 077/067 (SR) - Shauna,https://okini.land/en/29583-pokemon-tcg-s7r-077-067-shauna-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,"¥ 25,080",645194cbfcd985d4a2e0f60c
Pokemon TCG - SV1V - 025/078 (U) - Cetitan,https://okini.land/en/42489-pokemon-tcg-sv1v-025-078-u-cetitan-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 51,645194cbfcd985d4a2e0f60d
Pokemon TCG - s2 - 114/096 (UR) - Scoop Up Net,https://okini.land/en/29325-pokemon-tcg-s2-114-096-scoop-up-net-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,"¥ 2,047",645194cbfcd985d4a2e0f60e
Pokemon TCG - s1W - 058/060 (U) - Lum Berry,https://okini.land/en/30434-pokemon-tcg-s1w-058-060-u-lum-berry-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 104,645194cbfcd985d4a2e0f60f
Pokemon TCG - s10D - 072/067 (SR) - Machamp V,https://okini.land/en/34087-pokemon-tcg-s10d-072-067-sr-machamp-v.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 782,645194cbfcd985d4a2e0f610
Pokemon TCG - SV2P - 016/071 (C) - Marill,https://okini.land/en/48848-pokemon-tcg-sv2p-016-071-c-marill-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 51,645194cbfcd985d4a2e0f611
Pokemon TCG - s9a - 039/067 (Parallel) (U) - Rhyperior,https://okini.land/en/32656-pokemon-tcg-s9a-039-067-parallel-u-rhyperior-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 82,645194cbfcd985d4a2e0f612
Pokemon TCG - s11a - 085/068 (CSR) - Mawile V,https://okini.land/en/37880-pokemon-tcg-s11a-085-068-csr-mawile-v.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,"¥ 2,277",645194cbfcd985d4a2e0f613
Pokemon TCG - Promo - 098/S-P (Mirror) (P) - Fairy Energy (Pokémon Card Gym),https://okini.land/en/40100-pokemon-tcg-promo-098-s-p-mirror-p-fairy-energy-pokemon-card-gym-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 364,645194cbfcd985d4a2e0f614
Pokemon TCG - s5I - 058/070 (U) - Lickilicky,https://okini.land/en/30935-pokemon-tcg-s5i-058-070-u-lickilicky-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f615
Pokemon TCG - SV1V - 017/078 (C) - Houndour,https://okini.land/en/42481-pokemon-tcg-sv1v-017-078-c-houndour-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 51,645194cbfcd985d4a2e0f616
Pokemon TCG - s4a - 205/190 (S) - Rillaboom,https://okini.land/en/32466-pokemon-tcg-s4a-205-190-s-rillaboom-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 286,645194cbfcd985d4a2e0f617
Pokemon TCG - s12a - 121/172 - Bidoof,https://okini.land/en/41672-pokemon-tcg-s12a-121-172-bidoof-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 153,645194cbfcd985d4a2e0f618
Pokemon TCG - s8a-G - 004/015 (Mirror ) - Raichu,https://okini.land/en/35188-pokemon-tcg-s8a-g-004-015-mirror-raichu-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 494,645194cbfcd985d4a2e0f619
Pokemon TCG - SVB - 001/028 - Nest Ball,https://okini.land/en/45130-pokemon-tcg-svb-001-028-nest-ball-the-pokémon-company-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 416,645194cbfcd985d4a2e0f61a
Pokemon TCG - sA - 009/023 (Kira) - Inteleon,https://okini.land/en/34508-pokemon-tcg-sa-009-023-kira-inteleon-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 234,645194cbfcd985d4a2e0f61b
Pokemon TCG - sGI - 001/022 - Lapras,https://okini.land/en/35049-pokemon-tcg-sgi-001-022-lapras-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 104,645194cbfcd985d4a2e0f61c
Pokemon TCG - s5R - 019/070 (R) - Kingdra,https://okini.land/en/30962-pokemon-tcg-s5r-019-070-r-kingdra-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 82,645194cbfcd985d4a2e0f61d
Pokemon TCG - s10b - 052/071 (R) - Blissey,https://okini.land/en/36163-pokemon-tcg-s10b-052-071-r-blissey-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f61e
Pokemon TCG - s2 - 049/096 (RR) - Dragapult V,https://okini.land/en/30189-pokemon-tcg-s2-049-096-rr-dragapult-v-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 104,645194cbfcd985d4a2e0f61f
Pokemon TCG - s5R - 078/070 (SR) - Corviknight V,https://okini.land/en/29455-pokemon-tcg-s5r-078-070-corviknight-v-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 748,645194cbfcd985d4a2e0f620
Pokemon TCG - s2a - 046/070 (C) - Grimer,https://okini.land/en/30619-pokemon-tcg-s2a-046-070-c-grimer-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f621
Pokemon TCG - s5R - 014/070 (C) - Heatmor,https://okini.land/en/30957-pokemon-tcg-s5r-014-070-c-heatmor-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f622
Pokemon TCG - s12a - 035/172 - Electivire,https://okini.land/en/41586-pokemon-tcg-s12a-035-172-electivire-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 51,645194cbfcd985d4a2e0f623
Pokemon TCG - SM12a - 162/173 - Giant Hearth,https://okini.land/en/44056-pokemon-tcg-sm12a-162-173-giant-hearth-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 104,645194cbfcd985d4a2e0f624
Pokemon TCG - s7R - 018/067 (C) - Shellder,https://okini.land/en/31262-pokemon-tcg-s7r-018-067-c-shellder-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 51,645194cbfcd985d4a2e0f625
Pokemon TCG - s9a - 081/067 (SR) - Roxanne,https://okini.land/en/32717-pokemon-tcg-s9a-081-067-sr-roxanne-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,"¥ 5,808",645194cbfcd985d4a2e0f626
Pokemon TCG - s4a - 180/190 (Mirror) - Training Court,https://okini.land/en/32431-pokemon-tcg-s4a-180-190-mirror-training-court-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 156,645194cbfcd985d4a2e0f627
Pokemon TCG - s9 - 123/100 (HR) - Cheren's Care,https://okini.land/en/30083-pokemon-tcg-s9-123-100-hr-cheren-s-care-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 748,645194cbfcd985d4a2e0f628
Pokemon TCG - s12a - 210/172 (Kira) (SAR) - Leafeon VSTAR,https://okini.land/en/41761-pokemon-tcg-s12a-210-172-kira-sar-leafeon-vstar-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,"¥ 2,967",645194cbfcd985d4a2e0f629
Pokemon TCG - s5I - 085/070 (HR) - Single Strike Urshifu VMAX,https://okini.land/en/29441-pokemon-tcg-s5i-085-070-single-strike-urshifu-vmax-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,"¥ 30,580",645194cbfcd985d4a2e0f62a
Pokemon TCG - s8b - 130/184 - Escape Rope,https://okini.land/en/31764-pokemon-tcg-s8b-130-184-escape-rope-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 184,645194cbfcd985d4a2e0f62b
Pokemon TCG - s10P - 079/067 (SR) - Choy,https://okini.land/en/34006-pokemon-tcg-s10p-079-067-sr-choy.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 782,645194cbfcd985d4a2e0f62c
Pokemon TCG - s12a - 124/172 (Kira) (RR) - Regigigas V,https://okini.land/en/41675-pokemon-tcg-s12a-124-172-kira-rr-regigigas-v-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 71,645194cbfcd985d4a2e0f62d
Pokemon TCG - s10a - 044/071 (C) - Murkrow,https://okini.land/en/35329-pokemon-tcg-s10a-044-071-c-murkrow-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f62e
Pokemon TCG - sA - 004/024 - Joltik,https://okini.land/en/34548-pokemon-tcg-sa-004-024-joltik-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f62f
Pokemon TCG - s5R - 065/070 (U) - Rapid Strike Scroll of Swirls,https://okini.land/en/31002-pokemon-tcg-s5r-065-070-u-rapid-strike-scroll-of-swirls-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 82,645194cbfcd985d4a2e0f630
Pokemon TCG - s3a - 080/076 (SR) - Coalossal V,https://okini.land/en/29365-pokemon-tcg-s3a-080-076-coalossal-v-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 667,645194cbfcd985d4a2e0f631
Pokemon TCG - s4 - 118/100 (HR) - Nessa,https://okini.land/en/29397-pokemon-tcg-s4-118-100-nessa-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,"¥ 4,577",645194cbfcd985d4a2e0f632
Pokemon TCG - s12a - 128/172 (Kira) (RR) - Hisuian Zoroark V,https://okini.land/en/41679-pokemon-tcg-s12a-128-172-kira-rr-hisuian-zoroark-v-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 130,645194cbfcd985d4a2e0f633
Pokemon TCG - s11a - 027/068 (Parallel) (C) - Feebas,https://okini.land/en/37792-pokemon-tcg-s11a-027-068-parallel-c-feebas.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 82,645194cbfcd985d4a2e0f634
Pokemon TCG - s5R - 087/070 (HR) - Rapid Strike Style Mustard,https://okini.land/en/29464-pokemon-tcg-s5r-087-070-rapid-strike-style-mustard-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 782,645194cbfcd985d4a2e0f635
Pokemon TCG - s12a - 223/172 (Kira) (SAR) - Deoxys VSTAR,https://okini.land/en/41774-pokemon-tcg-s12a-223-172-kira-sar-deoxys-vstar-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 782,645194cbfcd985d4a2e0f636
Pokemon TCG - s7R - 082/067 (HR) - Rayquaza VMAX,https://okini.land/en/29588-pokemon-tcg-s7r-082-067-rayquaza-vmax-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,"¥ 4,366",645194cbfcd985d4a2e0f637
Pokemon TCG - SV1V - 043/078 (C) - Floette,https://okini.land/en/42507-pokemon-tcg-sv1v-043-078-c-floette-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 65,645194cbfcd985d4a2e0f638
Pokemon TCG - s11 - 064/100 (C) - Palossand,https://okini.land/en/36771-pokemon-tcg-s11-064-100-c-palossand-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 51,645194cbfcd985d4a2e0f639
Pokemon TCG - SV2P - 057/071 (U) - Dudunsparce,https://okini.land/en/48889-pokemon-tcg-sv2p-057-071-u-dudunsparce-the-pokémon-company.html,https://media.okini.land/112681-large_default/pokemon-tcg-s7r-061-067-u-spirit-mask.jpg,¥ 51,645194cbfcd985d4a2e0f63a
